37	3539	0	"Pittsburgh"	"Studio F"	Arts & Entertainment::General Entertainment	40.445003509521484	-80.03411865234375
37	3539	0	"Pittsburgh"	"Atria's Restaurant and Tavern"	Nightlife Spot::Bar	40.447153321150154	-80.00397231356087
37	3539	0	"Pittsburgh"	"Grandview Buffet"	Food::Restaurant	40.44663546407941	-80.02187516672033
37	3539	0	"Pittsburgh"	"Parking Blue 7F"	Outdoors & Recreation::Playground	40.449622	-80.003764
37	3539	0	"Pittsburgh"	"West Hall CCAC"	College & University::College Lab	40.44893264770508	-80.02568054199219
37	3539	0	"Pittsburgh"	"Clemente Wall"	Arts & Entertainment::Stadium::Baseball Stadium	40.44633102416992	-80.00560760498047
37	3539	0	"Pittsburgh"	"Isabela on Grandview"	Food::New American Restaurant	40.43868899345398	-80.01990795135498
37	3539	0	"Pittsburgh"	"Dozen Bake Shop"	Food::Cupcake Shop	40.448559	-80.002345
37	3539	0	"Pittsburgh"	"1 Allegheny Center"	Professional & Other Places::Office	40.45204113581201	-80.00603632560616
37	3539	0	"Pittsburgh"	"Girl Scouts Western Pennsylvania"	Shop & Service::Gift Shop	40.44838333129883	-80.00248718261719
37	3539	0	"Pittsburgh"	"Carnegie Science Center Tailgate Lot"	Professional & Other Places::Parking	40.447418212890625	-80.02025604248047
37	3539	0	"Pittsburgh"	"Coal Hill Steakhouse"	Food::Steakhouse	40.438087463378906	-80.0185775756836
37	3539	0	"Pittsburgh"	"Gold Lot 1A"	Arts & Entertainment::Stadium::Football Stadium	40.447507	-80.013916
37	3539	0	"Pittsburgh"	"Andrew's Steakhouse"	Food::Steakhouse	40.44663	-80.022048
37	3539	0	"Pittsburgh"	"Trib Total Media Hall of Fame"	Professional & Other Places::Event Space	40.44719696044922	-80.00537109375
37	3539	0	"Pittsburgh"	"Fort Pitt Museum"	Arts & Entertainment::Museum::History Museum	40.44114230154167	-80.00943255618844
37	3539	0	"Pittsburgh"	"Ben Rapelisberger's Bathroom"	Nightlife Spot::Dive Bar	40.43770396188818	-80.01364231109619
37	3539	0	"Pittsburgh"	"Coors Light Kickoff And Rib Festival"	Professional & Other Places::Event Space	40.446534801599235	-80.01414446972059
37	3539	0	"Pittsburgh"	"North Shore Parking Garage"	Professional & Other Places::Parking	40.448593635495364	-80.00384672394446
37	3539	0	"Pittsburgh"	"Mount washington"	Outdoors & Recreation::Scenic Lookout	40.43813188866534	-80.024506503942
37	3539	0	"Pittsburgh"	"Parking Red 5A"	Arts & Entertainment::Stadium::Baseball Stadium	40.447792410850525	-80.00847637653351
37	3539	0	"Pittsburgh"	"Heinz Field Parking Lot"	Professional & Other Places::Parking	40.447235511493275	-80.01218438842147
37	3539	0	"Pittsburgh"	"Alcoa Inc"	Professional & Other Places::Office	40.44793832868632	-80.00170075159159
37	3539	0	"Pittsburgh"	"Carnegie Science Center"	Arts & Entertainment::Museum::Science Museum	40.44573867028301	-80.0178050994873
37	3539	0	"Pittsburgh"	"Left Field Meeting Place"	Arts & Entertainment::Stadium::Baseball Stadium	40.44808870070259	-80.00410336340191
